@relation 'conscientiousness'
@attribute StatusNum numeric
@attribute AvgStatusShare numeric
@attribute MaxStatusShare numeric
@attribute AvgStatusCmt numeric
@attribute MaxStatusCmt numeric
@attribute StatusTimeDiff numeric
@attribute MinStatusTimeDiff numeric
@attribute StatusTextLength numeric
@attribute AvgStatusEmoticon numeric
@attribute BlogNum numeric
@attribute AvgBlogShare numeric
@attribute MaxBlogShare numeric
@attribute AvgBlogCmt numeric
@attribute MaxBlogCmt numeric
@attribute AvgBlogView numeric
@attribute MaxBlogView numeric
@attribute BlogTimeDiff numeric
@attribute MinBlogTimeDiff numeric
@attribute BlogTitleLength numeric
@attribute BlogTextLength numeric
@attribute PublicRatio numeric
@attribute AvgImg numeric
@attribute MaxImg numeric
@attribute ShareNum numeric
@attribute PhotoRatio numeric
@attribute BlogRatio numeric
@attribute VideoRatio numeric
@attribute OtherRatio numeric
@attribute AvgShareCmt numeric
@attribute MaxShareCmt numeric
@attribute ShareTimeDiff numeric
@attribute MinShareTimeDiff numeric
@attribute HanziRatio numeric
@attribute StarNum numeric
@attribute BasicInfo numeric
@attribute Education numeric
@attribute WorkNum numeric
@attribute LikeNum numeric
@attribute AppCount numeric
@attribute VisitorCount numeric
@attribute PageCount numeric
@attribute ZhanCount numeric
@attribute MusicCount numeric
@attribute MovieCount numeric
@attribute FriendCount numeric
@attribute FriendDensity numeric
@attribute score numeric
@data
2,0.5,1,0.5,1,524868.0,524868,1.5,0.0,1,205.0,205,19.0,19,2312.0,2312,0.0,2147483647,21.0,728.0,1.0,0.0,0,3,0.6666666666666666,0.3333333333333333,0.0,0.0,1.6666666666666667,2,5005812.0,64,1.0,1,0,3,0,0,0,853,28,0,0,0,348,0.0,0.417
0,0.0,0,0.0,0,0.0,2147483647,0.0,0.0,3,0.0,0,26.666666666666668,49,97.0,189,3.46051955E7,28812352,5.0,994.3333333333334,1.0,0.0,0,427,0.4496487119437939,0.3957845433255269,0.12177985948477751,0.03278688524590164,2.323185011709602,40,245589.5234741784,11,1.0,1,0,0,0,0,0,1544,54,0,0,0,505,0.0,0.611
749,0.20026702269692923,4,4.65954606141522,46,168168.67379679144,12,20.08010680907877,0.17757009345794392,15,86.46666666666667,1127,20.866666666666667,79,387.4,3972,8714984.07142857,434387,20.533333333333335,2827.6666666666665,1.0,3.066666666666667,27,481,0.46153846153846156,0.3908523908523909,0.09355509355509356,0.05405405405405406,1.3284823284823284,21,256580.76041666666,4,1.0,1,3,2,0,0,34,3928,54,7,0,0,922,0.0,0.611
2,0.0,0,6.0,12,241385.0,241385,9.0,0.5,10,0.9,3,2.8,12,40.8,77,4607490.222222222,43070,15.5,234.7,1.0,2.7,4,236,0.5508474576271186,0.2288135593220339,0.17372881355932204,0.046610169491525424,1.9152542372881356,38,427617.0468085106,11,1.0,0,3,7,0,0,0,2201,71,0,0,0,695,0.0,0.472
61,0.5573770491803278,3,2.1311475409836067,24,939589.7,10,15.01639344262295,0.3442622950819672,0,0.0,0,0.0,0,0.0,0,0.0,2147483647,0.0,0.0,0.0,0.0,0,109,0.5779816513761468,0.27522935779816515,0.11009174311926606,0.03669724770642202,1.7155963302752293,15,477008.48148148146,12,1.0,0,3,3,0,0,29,472,19,1,0,0,349,0.0,0.556
3,0.6666666666666666,2,2.6666666666666665,6,1.2155793E7,8473556,12.0,0.0,1,0.0,0,9.0,9,56.0,56,0.0,2147483647,24.0,1417.0,1.0,0.0,0,2,0.5,0.5,0.0,0.0,1.5,2,5.8023866E7,58023866,1.0,1,3,2,0,0,0,358,3,0,0,0,155,0.0,0.472
200,0.135,3,1.89,32,326966.56783919595,8,20.535,0.06,0,0.0,0,0.0,0,0.0,0,0.0,2147483647,0.0,0.0,0.0,0.0,0,26,0.7307692307692307,0.038461538461538464,0.19230769230769232,0.038461538461538464,0.6923076923076923,3,3300744.08,13,1.0,1,3,4,0,0,40,968,31,0,0,0,281,0.0,0.639
1426,0.349929873772791,4,7.142356241234221,202,71011.47087719299,5,16.342917251051894,0.6654978962131838,34,3.7941176470588234,42,19.441176470588236,66,83.17647058823529,403,2987794.212121212,153,13.705882352941176,2050.8529411764707,0.9705882352941176,3.3529411764705883,68,984,0.35365853658536583,0.540650406504065,0.07215447154471545,0.03353658536585366,0.7286585365853658,22,103119.41098677518,4,1.0,0,0,0,0,0,70,6707,192,1,2,0,425,0.0,0.556
566,0.4134275618374558,5,9.123674911660778,107,162938.34513274336,64,30.226148409893995,0.4717314487632509,4,5.0,15,11.0,14,57.5,75,2296401.0,1360648,26.25,8869.5,1.0,0.0,0,761,0.4178712220762155,0.42181340341655715,0.10775295663600526,0.052562417871222074,2.521681997371879,74,130380.05657894736,3,1.0,1,0,0,0,0,120,5458,81,11,0,0,542,0.0,0.361
767,0.1760104302477184,4,2.651890482398957,35,125827.5091383812,18,26.354628422425034,0.38070404172099087,26,1.9230769230769231,46,6.846153846153846,30,35.84615384615385,82,2205013.12,829,11.807692307692308,1784.8076923076924,1.0,0.8461538461538461,12,2203,0.4625510667271902,0.38175215615070357,0.10440308669995461,0.05129369042215161,0.5655923740354063,17,43736.57220708447,3,1.0,0,0,5,0,0,67,2357,118,5,0,0,320,0.0,0.806
482,0.31742738589211617,4,3.83195020746888,39,201510.51351351352,43,15.50207468879668,0.2842323651452282,0,0.0,0,0.0,0,0.0,0,0.0,2147483647,0.0,0.0,0.0,0.0,0,437,0.45308924485125857,0.43249427917620137,0.08695652173913043,0.02745995423340961,1.1350114416475972,21,225278.1766055046,16,1.0,1,3,4,0,0,0,3003,56,0,0,0,616,0.0,0.639
2200,2.2263636363636365,18,5.88,110,21121.49840836744,21,23.080909090909092,1.22,30,465.8333333333333,13823,56.733333333333334,1373,3177.7,88586,2861320.9655172415,1758,25.133333333333333,18423.6,1.0,18.333333333333332,108,2333,0.5696528075439349,0.25975139305615086,0.07629661380197171,0.09429918559794256,2.8294042006000857,42,38141.05445969125,15,0.2727272727272727,0,0,3,0,0,0,54438,335,0,0,0,3940,0.0,0.194
1386,0.5663780663780664,12,6.311688311688312,141,66836.7321299639,20,39.5,0.17532467532467533,66,6.575757575757576,202,14.196969696969697,85,114.22727272727273,713,1244708.0153846154,1384,14.090909090909092,3084.787878787879,1.0,2.015151515151515,32,731,0.4021887824897401,0.4911080711354309,0.07250341997264022,0.03419972640218878,3.1833105335157317,48,120961.72739726027,2,1.0,0,3,5,0,0,13,26253,36,35,0,0,932,0.0,0.556
167,0.5029940119760479,6,2.7724550898203595,22,454433.5903614458,11,26.047904191616766,0.3592814371257485,14,4.857142857142857,34,2.0,6,41.07142857142857,210,2202783.3076923075,39177,15.5,3971.5714285714284,1.0,0.5,7,147,0.4557823129251701,0.4217687074829932,0.05442176870748299,0.06802721088435375,0.9319727891156463,18,510645.83561643836,10,1.0,1,3,3,0,7,25,1722,11,4,3,0,394,0.0,0.556
132,0.6060606060606061,4,2.6742424242424243,37,592938.786259542,33,23.492424242424242,0.45454545454545453,6,4.166666666666667,12,7.166666666666667,26,33.5,90,3512874.6,167102,17.0,8753.833333333334,1.0,0.6666666666666666,4,153,0.49019607843137253,0.38562091503267976,0.058823529411764705,0.06535947712418301,1.0849673202614378,9,509943.32236842107,95,1.0,0,3,4,0,0,0,2679,16,0,0,0,577,0.0,0.667
3457,0.20971940989297078,5,3.8909459068556553,89,24836.343171296296,8,32.16372577379231,0.6745733294764247,18,2.5555555555555554,19,6.222222222222222,31,56.611111111111114,165,3329767.3529411764,62604,13.666666666666666,3465.3333333333335,1.0,3.9444444444444446,32,2427,0.503502266172229,0.25010300782859496,0.2146683147919242,0.03172641120725175,1.1676967449526163,58,35035.69414674361,4,0.5,1,0,0,0,0,0,8075,11,0,0,0,413,0.0,0.5
832,0.17427884615384615,4,4.359375,119,97607.5210589651,23,24.82091346153846,0.24278846153846154,18,2.0,7,9.5,60,50.05555555555556,137,3840656.3529411764,2740,10.38888888888889,4444.222222222223,1.0,7.722222222222222,55,984,0.633130081300813,0.2184959349593496,0.11382113821138211,0.034552845528455285,2.1514227642276422,45,78610.001017294,6,1.0,1,3,4,0,0,56,3199,41,21,2,0,373,0.0,0.417
1067,0.4732895970009372,6,6.487347703842549,320,69585.39118198874,24,24.285848172446112,0.16213683223992503,37,0.5405405405405406,5,9.432432432432432,71,137.13513513513513,505,1859723.3055555555,68900,8.756756756756756,766.1621621621622,1.0,3.27027027027027,18,728,0.4684065934065934,0.3956043956043956,0.1043956043956044,0.03159340659340659,2.0961538461538463,27,101904.60660247593,2,0.5,0,3,5,0,0,0,10069,77,0,0,0,1070,0.0,0.5
1616,0.9214108910891089,10,7.199257425742574,89,48185.733746130034,8,17.247524752475247,0.4467821782178218,6,0.3333333333333333,2,32.833333333333336,56,110.16666666666667,198,1.38357402E7,110738,7.5,2819.8333333333335,0.8333333333333334,9.0,34,2021,0.5601187530925285,0.29143988124690745,0.11479465611083622,0.03364670954972786,2.7887184562097973,70,38502.95495049505,2,1.0,1,0,0,0,0,0,9112,126,0,0,0,865,0.0,0.583
518,0.9787644787644788,6,2.664092664092664,64,146445.06576402322,9,12.05019305019305,0.17374517374517376,18,0.5555555555555556,8,3.2222222222222223,54,12.333333333333334,160,488210.0,269,8.88888888888889,526.6666666666666,0.1111111111111111,0.05555555555555555,1,719,0.4242002781641168,0.39221140472878996,0.09457579972183588,0.0890125173852573,1.1641168289290682,30,105299.76880222841,5,1.0,0,3,4,0,7,59,2341,277,138,0,0,1026,0.0,0.75
344,0.2819767441860465,3,1.1046511627906976,12,221738.19825072886,19,15.898255813953488,0.5348837209302325,1,0.0,0,0.0,0,4.0,4,0.0,2147483647,18.0,421.0,1.0,0.0,0,105,0.42857142857142855,0.4380952380952381,0.047619047619047616,0.08571428571428572,0.5142857142857142,11,732275.1634615385,29,1.0,0,0,0,0,0,0,395,10,0,0,0,197,0.0,0.528
24,0.75,3,0.20833333333333334,2,3368048.347826087,63,6.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2147483647,0.0,0.0,0.0,0.0,0,56,0.6964285714285714,0.17857142857142858,0.05357142857142857,0.07142857142857142,0.9642857142857143,11,1172129.8,10,1.0,0,3,4,0,0,0,282,23,0,0,0,259,0.0,0.556
1363,0.7248716067498165,6,4.828319882611885,113,51864.880323054334,8,18.937637564196624,0.5363169479090242,8,7.875,60,10.875,33,205.5,427,8489579.285714285,2747648,11.125,1403.75,0.875,20.875,140,2185,0.5917620137299772,0.30572082379862703,0.07551487414187644,0.02700228832951945,1.77116704805492,57,32937.07967032967,5,1.0,0,3,4,0,0,102,20535,142,29,3,0,760,0.0,0.556
487,0.7002053388090349,9,2.371663244353183,36,149940.56584362139,17,14.180698151950718,0.39014373716632444,6,1.5,4,3.3333333333333335,10,84.0,179,5436146.8,2164011,26.833333333333332,4052.5,0.8333333333333334,0.0,0,500,0.46,0.452,0.06,0.028,0.97,41,145745.12024048096,8,1.0,1,3,5,0,0,27,2568,109,29,0,0,645,0.0,0.639
837,0.7395459976105138,9,3.8100358422939067,146,54032.76435406699,19,24.93309438470729,1.3213859020310634,2,8.0,16,2.5,4,131.5,164,623804.0,623804,8.0,909.5,1.0,0.0,0,737,0.6580732700135685,0.24287652645861602,0.06377204884667571,0.035278154681139755,1.9416553595658073,41,82325.90489130435,14,1.0,0,3,5,0,0,0,10845,82,0,0,0,967,0.0,0.306
